PRODUCT_ID	EDITOR_RATING	MIN_PRICE	ALL_RATINGS	EDITOR	THE_GOOD	THE_BAD	THE_BOTTOM_LINE
31745999	Overall score: 6.8 (3.0 stars)	$99.99	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Lori Grunin	Small; responsive; broad feature set for point and shoot; affordable.	Blur-reduction features result in excessive noise; generally average image quality; no optical viewfinder.	Although the image quality and performance of the stylish and ultracompact Casio Exilim EX-Z600 are decent for a snapshooter, watch out for image noise at high ISO settings--it quickly and easily gets out of control, turning pictures into mush.
31808019	Overall score: 6.8 (3.0 stars)	$279.00	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Lori Grunin	Small; responsive; broad feature set for point and shoot; affordable.	Blur-reduction features result in excessive noise; generally average image quality; no optical viewfinder.	Although the image quality and performance of the stylish and ultracompact Casio Exilim EX-Z600 are decent for a snapshooter, watch out for image noise at high ISO settings--it quickly and easily gets out of control, turning pictures into mush.
31965082	Overall score: 7.0 (3.5 stars)	$199.99	{'performance': 6.0, 'design': 7.0, 'features': 8.0, 'image quality': 7.0}	Jim Hoffman	Solid images; handy media-player functions.	Heavy fringing; awkward movie format in media-player mode; unresponsive zoom rocker.	This camera-cum-media player doesn't excel at any of its functions, but the Samsung NV3 could be a solid choice if you don't want to buy both a camera and an MP3 player.
31988649	Overall score: 7.8 (3.5 stars)	$499.95	{}	Jim Hoffman	Small size; attractive design; optical image stabilization; quick performance.	Lens is slow and not very wide at f/3.5 and 38mm.	Sony's Cyber Shot DSC-T10 delivers an attractive pocket camera with decent image quality, this time in multiple colors, too.
31885537	Overall score: 7.3 (3.5 stars)	$604.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Jim Hoffman	10.2 megapixels; in-camera image stabilization; eye-start autofocus.	ISO tops out at ISO 1,600; auto white balance is warm with tungsten light.	Sony's Alpha DSLR-A100 deserves consideration whether you're looking for an alternative to Canon and Nikon, you already own a selection of Maxxum AF lenses, or you're looking for your first digital SLR.
31885538	Overall score: 7.3 (3.5 stars)	$699.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Jim Hoffman	10.2 megapixels; in-camera image stabilization; eye-start autofocus.	ISO tops out at ISO 1,600; auto white balance is warm with tungsten light.	Sony's Alpha DSLR-A100 deserves consideration whether you're looking for an alternative to Canon and Nikon, you already own a selection of Maxxum AF lenses, or you're looking for your first digital SLR.
31703985	Overall score: 6.8 (3.0 stars)	$300.00	{'performance': 7.0, 'design': 7.0, 'features': 6.0, 'image quality': 7.0}	Lori Grunin	Acceptable snapshots; compact; easy to use; decent performance; better-than-average movie quality.	Beyond ISO 80, photos look soft and smeary due to processing artifacts and noise.	The Sony Cyber Shot DSC-W100 is a decent snapshot camera, but better choices are out there.
31675043	Overall score: 6.6 (3.0 stars)	$599.99	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}		Full manual exposure controls; 10X optical zoom.	No image stabilization; noticeable fringing and artifacts; ISO 800 not available at full resolution; no manual white balance or focus; choppy video.	This budget superzoom's price will garner interest, but the Kodak EasyShare Z650's performance and image quality will ward off enthusiasts.
31704004	Overall score: 6.8 (3.0 stars)	$279.99	{'performance': 7.0, 'design': 7.0, 'features': 6.0, 'image quality': 7.0}	Lori Grunin	Can take very good photos in sufficient light; compact; easy to use; decent performance.	Photos display processing artifacts in shadow areas; above-average noise at ISO 200 and higher.	The ultracompact Sony Cyber Shot DSC-W70 is a competent snapshooter, but its cheaper, lower-resolution siblings, the DSC-W30 and DSC-W50, are better values.
31833357	Overall score: 5.2 (2.5 stars)	$159.61	{'performance': 5.0, 'design': 5.0, 'features': 7.0, 'image quality': 4.0}		Manual exposure control; RGB intensity controls; relatively low price.	Confusing menus; no aperture- or shutter-priority; exposure adjustments in 1/2-stop instead of 1/3-stop increments.	While inexpensive for a 6-megapixel camera with manual control, the Samsung Digimax S600's poor image quality is sure to disappoint.
31738566	Overall score: 7.2 (3.5 stars)	$499.99	{'performance': 8.0, 'design': 7.0, 'features': 8.0, 'image quality': 6.0}		12X optical zoom; full manual exposure controls; optical image stabilization.	Noticeable fringing and image artifacts; ISO 800 not available at full resolution; no manual white balance.	The superzoom Kodak EasyShare Z612 has style and plenty of features, but its image quality leaves a bit to be desired.
31738506	Overall score: 6.0 (3.0 stars)	$289.50	{'performance': 6.0, 'design': 6.0, 'features': 6.0, 'image quality': 6.0}	Lori Grunin	Relatively inexpensive; runs on AA batteries.	Feels flimsy; few manual options; crippled movie mode; significant fringing in photos.	The Kodak EasyShare C533 takes decent photos, but its build quality and minimalist feature set make it strictly a bargain camera.
31754649	Overall score: 7.0 (3.5 stars)	$229.85	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Decent images; lots of manual features.	Heavy fringing; slow burst mode; no image stabilization or high ISO support for low-light shooting.	The Samsung Digimax L85 offers a lot of flexibility and produces very good pictures, but watch out for fringing.
31738497	Overall score: 6.8 (3.0 stars)	$249.99	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}		Sleek attractive design; decent selection of scene modes; speedy burst mode.	Few manual controls; no manual white balance; no image stabilization; no dock.	Snapshooters looking for a small, stylish camera without any fancy controls will likely be pleased with Kodak's EasyShare V603.
31736756	Overall score: 6.2 (3.0 stars)		{'performance': 6.0, 'design': 7.0, 'features': 5.0, 'image quality': 6.0}		Simple to use; decent images; inexpensive.	Sluggish performance; no manual ISO setting; noticeable purple fringing; subpar movie mode.	The Nikon Coolpix L4 produces solid pictures for a budget camera.
31736755	Overall score: 6.4 (3.0 stars)	$286.99	{'performance': 6.0, 'design': 7.0, 'features': 5.0, 'image quality': 7.0}	Philip Ryan	Simple to use; solid image quality.	Sluggish performance; can't change light-sensitivity setting manually; noticeable vignetting.	The budget-minded Nikon Coolpix L3 produces good-looking photos but offers few options.
31675513	Overall score: 6.4 (3.0 stars)	$299.99	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 5.0}	Will Greenwald	High ISO sensitivity offers more flexibility in low light; captures fast action shots.	Poor image quality; mediocre performance; no manual controls; LCD washes out in bright light.	Despite the attraction of a weather-resistant body, the Olympus Stylus 710 falls short with disappointing performance and overprocessed images.
31824210	Overall score: 6.2 (3.0 stars)	$249.95	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 4.0}	Lori Grunin	Attractive and small.	Mediocre photos; hard to use LCD in bright sunlight.	A nifty ultracompact undermined by poor photo quality, the Casio Exilim EX-Z60 isn't your best choice.
31648328	Overall score: 6.0 (3.0 stars)	$355.55	{'performance': 5.0, 'design': 6.0, 'features': 7.0, 'image quality': 6.0}	Philip Ryan	Ultracompact, excellent macro capabilities, easy-access controls.	LCD washes out in bright light, noisy images when shooting at more than ISO 200.	Its LCD has issues outdoors and in burst mode, but this ultracompact 8-megapixel Pentax Optio A10 for the snapshooting set is easy to operate and versatile.
31736754	Overall score: 6.4 (3.0 stars)	$149.00	{'performance': 5.0, 'design': 7.0, 'features': 5.0, 'image quality': 9.0}	Will Greenwald	Easy to use; excellent image quality for an inexpensive camera; useful macro mode; effective D-Lighting feature; attractive design.	Extremely limited image options; average performance.	The no-frills Nikon Coolpix L2 is slow, but its pictures are quite good.
31736759	Overall score: 7.0 (3.5 stars)	$199.00	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Great click wheel; slim design; solid color reproduction.	Irritating top buttons; extremely limited Wi-Fi capabilities.	The Nikon Coolpix S6 is a stylish performer with a handy control wheel, but its Wi-Fi implementation feels almost like an afterthought.
31736757	Overall score: 7.0 (3.5 stars)	$234.85	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Excellent color rendition and sharpness; quick shooting; slim, attractive design; excellent build quality; simple to use.	Few manual exposure controls; need to go through menu to change basic settings; notable vignetting, lens distortion, and processing artifacts.	The Nikon Coolpix S5 is a stylish camera that offers great images, albeit with a somewhat basic feature set.
31638296	Overall score: 6.2 (3.0 stars)	$449.00	{'performance': 5.0, 'design': 7.0, 'features': 8.0, 'image quality': 4.0}	Philip Ryan	Extensive help menus and features for beginners; oversize LCD; attractive and sturdy.	Poor image quality; sluggish performance.	With its big 3-inch LCD and a menu system full of helpful tips, the HP Photosmart R927 is a decent camera for someone new to digital cameras or to photography in general. Pixel-peepers looking for the best image quality, though, should steer clear.
31703776	Overall score: 7.2 (3.5 stars)	$278.99	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	12X zoom; image stabilization; decent selection of accessories.	Small LCD; large body; lots of noise at ISO 800 and above; no hotshoe.	The megazoom Sony Cyber Shot DSC-H2's long, image-stabilized lens should have the soccer moms drooling--as long as they stick to the lower ISO speeds.
31740582	Overall score: 7.7 (3.5 stars)	$789.00	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Lori Grunin	Fast and responsive; comfortable design; decent movie capture; flip and twist LCD; fast, high-quality lens with effective optical image stabilization.	Tiny LCD; lacks raw support; faux wide-screen capture.	A very well-executed megazoom camera, the Canon PowerShot S3 IS reminds you why dSLRs still have competition for photo enthusiasts' hearts.
31740585	Overall score: 7.8 (3.5 stars)	$699.95	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Great performance and pictures; effective image stabilization; attractive, comfortable design.	No aperture-priority or shutter-priority modes; awkward optical viewfinder and power button.	The Canon PowerShot SD700 IS has practically everything you could want in a compact camera, though you might think the price tag a bit steep.
31740583	Overall score: 7.8 (3.5 stars)	$499.00	{'performance': 8.0, 'design': 8.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	Excellent image quality; top-notch build quality; quick performance.	Basic feature set.	Despite its no-frills feature set, the Canon PowerShot SD600 delivers quality photos and strong performance in a small package.
31739696	Overall score: 6.8 (3.0 stars)	$199.95	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 6.0}	Lori Grunin	Solid features and performance; inexpensive; decent optical viewfinder for a point-and-shoot.	Disappointing photo quality; tiny screen.	The Canon PowerShot A430 is a decent, dirt-cheap camera with nice features, but the photos could look better.
31740580	Overall score: 7.6 (3.5 stars)	$399.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Philip Ryan	Easy-to-use exposure and focus controls; 6X zoom range; solid image quality; usable ISO 800.	LCD washes out; sluggish flash recycling.	The Canon PowerShot A700's useful 6X zoom range, decent image quality, almost-acceptable ISO 800 performance, and full manual controls will catch the attention of photo enthusiasts and snapshooters.
